4.5 1.63677e+04
5.0 1.63350e+04
5.5 1.63196e+04
6.0 1.62845e+04
0.0 1.63905e+04
0.5 1.63853e+04
1.0 1.63898e+04
1.5 1.63825e+04
2.0 1.63724e+04
2.5 1.63557e+04
3.0 1.63469e+04
3.5 1.63371e+04
4.0 1.63132e+04
4.5 1.62940e+04
5.0 1.62612e+04
5.5 1.62498e+04
6.0 1.62118e+04
0.0 1.62790e+04
0.5 1.62855e+04
1.0 1.62859e+04
1.5 1.62631e+04
2.0 1.62596e+04
2.5 1.62451e+04
3.0 1.62440e+04
3.5 1.62278e+04
4.0 1.62168e+04
4.5 1.61739e+04
5.0 1.61625e+04
5.5 1.61379e+04
6.0 1.60976e+04
0.0 1.62406e+04
0.5 1.62378e+04
1.0 1.62381e+04
1.5 1.62335e+04
2.0 1.62308e+04
2.5 1.62166e+04
3.0 1.62114e+04
3.5 1.61823e+04
4.0 1.61766e+04
4.5 1.61475e+04
5.0 1.61264e+04
5.5 1.61062e+04
6.0 1.60710e+04
0.0 1.62457e+04
0.5 1.62453e+04
1.0 1.62447e+04
1.5 1.62331e+04
2.0 1.62347e+04
2.5 1.62178e+04
3.0 1.62036e+04
3.5 1.61787e+04
4.0 1.61711e+04
4.5 1.61492e+04
5.0 1.61240e+04
5.5 1.61031e+04
6.0 1.60679e+04
0.0 1.63774e+04
0.5 1.63794e+04
1.0 1.63776e+04
1.5 1.63741e+04
2.0 1.63712e+04
2.5 1.63395e+04
3.0 1.63263e+04
3.5 1.63280e+04
4.0 1.63081e+04
4.5 1.62781e+04
5.0 1.62596e+04
5.5 1.62352e+04
6.0 1.62070e+04
0.0 1.64421e+04
0.5 1.64523e+04
1.0 1.64479e+04
1.5 1.64485e+04
2.0 1.64242e+04
2.5 1.64221e+04
3.0 1.64094e+04
3.5 1.63868e+04
4.0 1.63625e+04
4.5 1.63534e+04
5.0 1.63330e+04
5.5 1.63053e+04
6.0 1.62762e+04
0.0 1.62947e+04
0.5 1.63001e+04
1.0 1.62940e+04
1.5 1.62915e+04
2.0 1.62778e+04
2.5 1.62681e+04
3.0 1.62536e+04
3.5 1.62447e+04
4.0 1.62227e+04
4.5 1.61969e+04
5.0 1.61748e+04
5.5 1.61521e+04
6.0 1.61288e+04
0.0 1.65284e+04
0.5 1.65386e+04
1.0 1.65205e+04
1.5 1.65228e+04
2.0 1.65155e+04
2.5 1.64975e+04
3.0 1.64925e+04
3.5 1.64858e+04
4.0 1.64619e+04
4.5 1.64404e+04
5.0 1.64113e+04
5.5 1.64013e+04
6.0 1.63719e+04
0.0 1.63152e+04
0.5 1.63218e+04
1.0 1.63165e+04
1.5 1.63196e+04
2.0 1.62896e+04
2.5 1.62891e+04
3.0 1.62808e+04
3.5 1.62571e+04
4.0 1.62460e+04
4.5 1.62176e+04
5.0 1.62004e+04
5.5 1.61748e+04
6.0 1.61560e+04
0.0 1.62255e+04
0.5 1.62189e+04
1.0 1.62215e+04
1.5 1.62087e+04
2.0 1.62164e+04
2.5 1.61817e+04
3.0 1.61777e+04
3.5 1.61610e+04
4.0 1.61458e+04
4.5 1.61177e+04
5.0 1.61010e+04
5.5 1.60812e+04
6.0 1.60498e+04
